ArticleText,ArticleCategory
"From: mwgordon@nyx.cs.du.edu (Mike Gordon)
Subject: Gateway ethernet card drivers needed
Organization: Nyx, Public Access Unix @ U. of Denver Math/CS dept.
Lines: 20




Hi all,  
   
    
    Could anybody please tell me where I might be able to find device drivers 
for a couple of older Gateway ethernet cards?  I don't have the model number
off hand, but they have only a BNC connector, and a header connector for 
a Novell keycard (one has one installed).
 
    I'm looking at using these with a 2 node copy of 10-net that I picked up
at a swap meet.  (I'd love to do Lantastic or Netware lite, but I'm a poor
college student and the price was right.)

    Please reply via email, as I haven't had a lot of time for news because
of exams and such.  

Mike Gordon   N9LOI  mwgordon@nyx.cs.du.edu

",hardware
"From: mwgordon@nyx.cs.du.edu (Mike Gordon)
Subject: Otronics Attache luggable info needed
Organization: Nyx, Public Access Unix @ U. of Denver Math/CS dept.
Lines: 19


Hi all,
 
    I'm looking for some info regarding an old pcmade by Otronics (or
maybe Oltronics) called the Attache.  This little beauty is an 8088
/ Z80 luggable with a 4 or 5 inch screen (monochrome CGA) and 2 360
floppies.  
    For serial ports it has 2 DB-15 connectors (one is labled 'printer')
and I can't figure out the pinouts for them.  I also don't know if they 
are standard com ports addressable as COM1 and COM2.  I have figured out 
that they'll only work with DOS 2.something.  
    
    If anyone can give me some pointers on this one, I'd be most 
appreciative.  Please reply via email, as I can't keep up with news 
lately.  (Finals are coming up you know :( )

Thanks much,
Mike Gordon   N9LOI  mwgordon@nyx.cs.du.edu

",hardware
"From: tds32845@uxa.cso.uiuc.edu (Tony Shan ~{5%6+9b~})
Subject: Re: Help with hooking Irwin tape drive to PC
Keywords: Irwin tape backup, external unit, help
Organization: University of Illinois at Urbana
Lines: 11


     I would like to thank all those people who responded to my post.  I 
would, however, like to clear some things up.  My tape drive is *external*.
Also, the connector on the back of it is of the male DB-37 pin variety.
As a result, I cannot easily find a cost-effective solution to use the drive.

     Any advice will be greatly appreciated.  I would prefer email.
     Thanks!

..Tony Shan
..tonys@uiuc.edu
",hardware
"Organization: Ryerson Polytechnical Institute
Distribution: na
From: jeff <ACPS7117@RyeVm.Ryerson.Ca>
Subject: For Sale: Sound Blaster Card...Hurry!
Lines: 9

Well it seems that I have a soundblaster card for sale since
I recently purchased a SBPro. The card comes complete, In mint
condition; with box, manuals,docs ,disks and original packaging.
Make an offer..._Canadian_ inquiries prefered!
Respond before APRIL 28!!!!!!!!!!!!!

e-mail at acps7117@ryevm.ryerson.ca

J.M.
",hardware
"From: dcoleman@utxvms.cc.utexas.edu (Daniel M. Coleman)
Subject: Re: Do the 2MB ATI Ultra Pro 16 and 24 bit Windows Drivers Work?
Lines: 47
Nntp-Posting-Host: ecru.cc.utexas.edu
Organization: The University of Texas at Austin
Lines: 47

In article <87402@ut-emx.uucp>, reza@magellan.ae.utexas.edu (Alireza Vali) writes:
> Hi there.  We just bought a 486 DX2/66 Gateway system with a 2 meg ATI
> Ultra Pro video card.  Everything seems to work fine except for the
> Windows Drivers for 800x600 24 bit, and 800x600 and 1024x768 16 bit
> modes.  The fonts and icons start deteriorating after windows startup,
> and within minutes of use, everything on the screen is totally
> unintelligible.  Naturally, I called Gateway tech support to inquire
> about this.  The technician asked me about the drivers, and I told him it
> was version 1.5, build 59.  He told me that the 16 and 24 bit drivers for
> the ATI Ultra Pro simply do not work!!!  Is this true?  If so, I'm simply
> amazed.  How could this be?  The strange thing is I would have expected
> to see some discussion on here (unless the subject has made the FAQ!!!).
> 
> One very suspicious point that came up later was that he stated that none
> of the Windows Accelerator boards have working 16 and/or 24 bit drivers
> for Windows 3.1.  I easily challenged him on that because I've been
> running a Diamond 24x in 15 bit mode at home for 4 months now, and I have
> tested and used the 24 bit mode as well.  He then backed off and said:
> ""Well, Diamond has been working on those drivers much longer.""  Anyway, I
> just wanted to see if anyone else had any trouble and what they did about
> it.  Any feedback will be appreciated.
> 
> The system configuration is:
> 
> Gateway 486 DX2/66 Local Bus
> 16 Megs Ram
> SCSI HD & CD-ROM
> Ultrastor 34F Local Bus SCSI controller
> ATI Ultra Pro Local Bus with 2MB VRAM
> DOS 6.0
> Windows 3.1
> Mach 32 drivers version 1.5 (build 59)

I have been able to successfully use both 16 and 24 bit color modes on my
Gateway system, although my setup is less complicated than yours.  It sounds as
if you may have a hardware conflict or problem.  Is your memory aperture above
16M?  I have heard rumors of incompatibilities with that SCSI card with a
variety of systems.  Call up Gateway and give them hell until they help you
fix it.

Dan

-- 
Daniel Matthew Coleman		   |   Internet: dcoleman@utxvms.cc.utexas.edu
-----------------------------------+---------- : dcoleman@ccwf.cc.utexas.edu
The University of Texas at Austin  |	 DECnet: UTXVMS::DCOLEMAN
Electrical/Computer Engineering	   |	 BITNET: DCOLEMAN@UTXVMS [.BITNET]
",hardware
"From: richk@grebyn.com (Richard Krehbiel)
Subject: Re: VL-bus HDD/FDD controller or IDE HDD/FDD controller?
In-Reply-To: taybh@hpsgm2.sgp.hp.com's message of 20 Apr 93 13:30:17 GMT
Lines: 16
Organization: Grebyn Timesharing, Inc.

In article <62890018@hpsgm2.sgp.hp.com> taybh@hpsgm2.sgp.hp.com (Beng Hang TAY) writes:

>   Hi,
>       I am buying a Quantum LPS240AT 245 MB hardisk and is deciding a
>       HDD/FDD controller. Is 32-bit VL-bus HDD/FDD controller faster 
>       than 16 bit IDE HDD/FDD controller card?

No, VL-bus IDE is no faster than ISA IDE.  The IDE interface is
fundamentally nothing more than an extension of the ISA bus, and if
you hook it to VL-bus it'll work as fast as the slower of the two,
meaning ISA speed.

>       I hear that
>       the VL bus controller is SLOWER than a IDE controller?

On the other hand, I wouldn't expect it to be *slower*...
-- 
Richard Krehbiel                                 richk@grebyn.com
OS/2 2.0 will do for me until AmigaDOS for the 386 comes along...
",hardware
"From: dwayne@stratsft.uucp (Dwayne Bailey)
Subject: Need help identifying Serial board
Organization: Strategic Software, Redford, Michigan
Lines: 26

I need some help with a multi port serial board of unknown origin.  I'm
hoping someone knows what this board is, or, even better, what the various
switches and jumbers are used for.

Anyway, here's  description of the card:  It is a 16-bit card, although
I noticed that none of the contacts in the 16-bit extension are connected
to anything.  It has 4 NS16550AN chips in sockets, and 4 corresponding
connecters labeled COM1 - COM4.  There is also an external female connector
with 37 pins.  There are 8 banks of 8 switches, 2 banks of 4 switches, and
7 jumpers.  I believe that I have determined, by following traces, that
SW5 and SW6 (12 switches in all) control the interrupt level for each of
the COM ports.  SW5[1-4] are for IRQ3, SW5[5-8] are for IRQ4, and SW6[1-4]
are for IRQ5.  The other switches are beyond my meager ability to follow.
	     
The only identification printed on the board is ""MULTI SERIAL PORT BOARD""
across the bottom.  There is a box for serial number, but it is blank.
Immediately below the words ""SERIAL NO"", but not in the box left for
the S/N, are the numbers ""1990 2 8"".

Anyone have any clues?  Your help is greatly appreciated.

-- 
dwayne@stratsft.UUCP       + ""We have ways to make you scream."" 
Dwayne Bailey              + -- Intel advertisement,
Strategic Software         +  in the June 1989 Doctor Dobbs Journal
Redford, Michigan          + 
",hardware
"From: brad@ravel.udel.edu (Brad Cain)
Subject: Actix GRAPHICSengine 32plus
Nntp-Posting-Host: ravel.udel.edu
Organization: University of Delaware
Lines: 18

I just bought an actix graphics engine 32 plus with 2 megs.  

I am not impressed...

I have been having all sorts of problems with the board.  Various lock-ups
in windows, problems with the screen not centering, no flexibilty in choosing
synch rates for a monitor, buggy windows drivers, lack of 1024x768x64k driver,

If anyone else has one of these cards, please e-mail me...

Looks like i'm going to try the ati ultra plus...


-- 
****************************************************************************
brad@bach.udel.edu             Brad Cain 			       N3NAF
cain@snow-white.ee.udel.edu    University of Delaware Electrical Engineering
cain@freezer.cns.udel.edu      ""Blah, blah, blah""                   alt.blah 
",hardware
"From: s872505@minyos.xx.rmit.OZ.AU (Stephen Bokor)
Subject: Re: A: DRIVE WON'T BOOT
Organization: Royal Melbourne Institute of Technology
Lines: 36
NNTP-Posting-Host: minyos.xx.rmit.oz.au

balog@eniac.seas.upenn.edu (Eric J Balog) writes:

>Hi!

>I recently switched my 3.5"" drive to A:. The problem is, while I can read and
>write to both the new A: and B: correctly, I can't boot from a floppy in A:.
>I've checked the CMOS settings; it is set for Floppy Seek at Boot and Boot 
>Order A:,C:. 

>Once, I had a floppy that did not have the systems files on it in A:. I got a
>message telling me to put a disk systems disk in the drive. It didn't work.
>When I do have a systems disk in the A: drive, this is what happens:
>1) Power-on and Memory Test;
>2) A: light comes on
>3) B: light comes on, followed by a short beep;
>4) HD light comes on for an instant;
>5) B: light comes on again, then nothing happens

>The light goes off, there is no disk activity of any kind, and the screen 
>blanks. I can't even use ctrl-alt-del.

>Any suggestions.

Have you checked: 1/ The setting of drive A: to 1.44 M floppy.
						2/ The setting of drive B: to 1.2 M foppy.
						3/ The cable connecting the two drives to
						the controller card (I can't remember which
						two wires are swapped, but they determine
						which is drive A: & b:).

I hope this is of some help :-)


Steve

s872505@minyos.xx.oz.au
",hardware
"From: tiger@netcom.com (TIGER ZHAO)
Subject: Re: 100 simms and 100 sipps 1MB needed
Organization: Tiger's Garage
Lines: 23

yuri@atmos.washington.edu writes:
>	I need  100 simms and 100 sipps 1MB, but price should be around
 $17-20/piece.
~~~~~~~~~~~~~
   I assume you are talking about 1meg X 9 SIMMs, or 1Meg X 9 SIPPs with
speed of 70ns? I would take 10K pieces per week if you have that price.
(FOB US port).

   I am not waiting for an offer with that price, I could only dream.

tiger

>I am waiting for an offer.

>	Yuri Yulaev
>	6553, 38th ave NE
>	Seattle WA 98115
>	(206) 524-2806,524-9547 (home)
>	(206) 685-3793 (work)
>	(206) 524-7218 (FAX)
>INTERNET: yuri@atmos.washington.edu
>UUCP:	  uw-beaver!atmos.washington.edu!yuri

",hardware
"Organization: University of Illinois at Chicago, academic Computer Center
From: Alan Hinds <U32472@uicvm.uic.edu>
Subject: Disk data compression and Interleave
Lines: 5

Does anyone have enough experience to report whether disk data
compression has any effect on the optimal disk sector interleave?
Offhand, I expect that the time required to decompress disk data
would increase the optimum disk sector interleave.
                                              - Alan Hinds
",hardware
"From: badry@cs.UAlberta.CA (Badry Jason Theodore)
Subject: Chaining IDE drives
Summary: Trouble with Master/Slave drives
Nntp-Posting-Host: cab009.cs.ualberta.ca
Organization: University Of Alberta, Edmonton Canada
Lines: 16

Hi.  I am trying to set up a Conner 3184 and a Quantum 80AT drive.  I have
the conner set to the master, and the quantum set to the slave (doesn't work
the other way around).  I am able to access both drives if I boot from a 
floppy, but the drives will not boot themselves.  I am running MSDOS 6, and
have the Conner partitioned as Primary Dos, and is formatted with system
files.  I have tried all different types of setups, and even changed IDE
controller cards.  If I boot from a floppy, everything works great (except
the booting part :)).  The system doesn't report an error message or anything,
just hangs there.  Does anyone have any suggestions, or has somebody else
run into a similar problem?  I was thinking that I might have to update the bios
on one of the drives (is this possible?).  Any suggestions/answers would be
greatly appreciated.  Please reply to:

	Jason Badry
	badry@cs.ualberta.ca

",hardware
